UF,NM_MUNICIPIO,LOCAL_COD,POP2000_TOT,POP2010_TOT,POP2022_TOT,VAR_00-10,VAR_10-22
BA,UBAIRA,2932101,20595.0,19759.0,18605,-4.059237679048313,-5.840376537274153
BA,UBAITABA,2932200,23854.0,20697.0,17626,-13.234677622201726,-14.83789921244625
BA,UBATA,2932309,21803.0,25015.0,18161,14.731917626014768,-27.399560263841693
BA,UIBAI,2932408,13614.0,13655.0,14844,0.30116057000146906,8.707433174661295
BA,UMBURANAS,2932457,14140.0,17010.0,13511,20.2970297029703,-20.570252792475014
BA,UNA,2932507,31261.0,24106.0,17998,-22.887943443907744,-25.338090102049282
BA,URANDI,2932606,16076.0,16499.0,15365,2.631251555113212,-6.873143826898601
BA,URUCUCA,2932705,20323.0,19840.0,21365,-2.3766176253505877,7.68649193548387
BA,UTINGA,2932804,16889.0,18193.0,16285,7.72100183551424,-10.487550156653658
BA,VALENCA,2932903,77509.0,88729.0,96226,14.47573830135855,8.449323220142231
BA,VALENTE,2933000,19145.0,24579.0,23683,28.383389919038915,-3.64538833963953
BA,VARZEA DA ROCA,2933059,13633.0,13787.0,13043,1.129611970952835,-5.396387901646479
BA,VARZEA DO POCO,2933109,7515.0,8664.0,8115,15.289421157684629,-6.336565096952909
BA,VARZEA NOVA,2933158,14154.0,13127.0,13369,-7.255899392397909,1.8435286051649273
BA,VARZEDO,2933174,8673.0,9121.0,9913,5.16545601291364,8.683258414647517
BA,VERA CRUZ,2933208,29750.0,37587.0,40915,26.34285714285714,8.85412509644292
BA,VEREDA,2933257,7450.0,6802.0,7072,-8.697986577181208,3.9694207586004113
BA,VITORIA DA CONQUISTA,2933307,262494.0,306374.0,387524,16.716572569277773,26.48723455645714
BA,WAGNER,2933406,8976.0,8983.0,8861,0.07798573975044563,-1.358120895023934
BA,WANDERLEY,2933455,13649.0,12485.0,13071,-8.528097296505239,4.693632358830597
BA,WENCESLAU GUIMARAES,2933505,23926.0,22181.0,26279,-7.293321073309371,18.475271628871557
BA,XIQUE XIQUE,2933604,44718.0,45562.0,46328,1.8873831566706918,1.681225582722444
SP,ADAMANTINA,3500105,33497.0,33797.0,34357,0.8956025912768308,1.6569518004556618
SP,ADOLFO,3500204,3684.0,3557.0,4339,-3.447339847991314,21.984818667416363
SP,AGUAI,3500303,28195.0,32168.0,31561,14.091150913282496,-1.886968415816961
SP,AGUAS DA PRATA,3500402,7131.0,7580.0,7075,6.296452110503435,-6.662269129287599
SP,AGUAS DE LINDOIA,3500501,16190.0,17261.0,18859,6.615194564546016,9.257864550141939
SP,AGUAS DE SANTA BARBARA,3500550,5224.0,5598.0,7118,7.159264931087289,27.152554483744197
SP,AGUAS DE SAO PEDRO,3500600,1883.0,2703.0,3097,43.54753053637812,14.5763965963744
SP,AGUDOS,3500709,32484.0,34532.0,37525,6.304642285432828,8.667323062666513
SP,ALAMBARI,3500758,3650.0,4886.0,6086,33.863013698630134,24.559967253376996
SP,ALFREDO MARCONDES,3500808,3697.0,3891.0,4458,5.247497971328103,14.572089437162683
SP,ALTAIR,3500907,3530.0,3814.0,3383,8.045325779036826,-11.30047194546408
SP,ALTINOPOLIS,3501004,15481.0,15609.0,16845,0.8268199728699697,7.918508552758024
SP,ALTO ALEGRE,3501103,4261.0,4105.0,3837,-3.6611124149260736,-6.5286236297198545
SP,ALUMINIO,3501152,15252.0,16845.0,17170,10.444531864673486,1.92935589195607
SP,ALVARES FLORENCE,3501202,4316.0,3901.0,3881,-9.615384615384617,-0.5126890540886951
SP,ALVARES MACHADO,3501301,22661.0,23506.0,27361,3.728873394819293,16.40006806772739
SP,ALVARO DE CARVALHO,3501400,4109.0,4650.0,4716,13.166220491603797,1.4193548387096775
SP,ALVINLANDIA,3501509,2837.0,3000.0,2893,5.74550581600282,-3.5666666666666664
SP,AMERICANA,3501608,182593.0,210701.0,243674,15.393799324180007,15.649190084527365
SP,AMERICO BRASILIENSE,3501707,28287.0,34522.0,31996,22.04192738713897,-7.317073170731707
SP,AMERICO DE CAMPOS,3501806,5594.0,5706.0,5790,2.0021451555237753,1.4721345951629863
SP,AMPARO,3501905,60404.0,65836.0,69952,8.992781934971195,6.251898657269579
SP,ANALANDIA,3502002,3582.0,4289.0,4577,19.737576772752654,6.7148519468407555
SP,ANDRADINA,3502101,55161.0,55317.0,59464,0.28280850600968077,7.496791221505143
SP,ANGATUBA,3502200,19297.0,22211.0,23928,15.100792869357932,7.7304038539462425
SP,ANHEMBI,3502309,4535.0,5648.0,5659,24.54244762954796,0.19475920679886685
SP,ANHUMAS,3502408,3411.0,3738.0,4005,9.586631486367635,7.142857142857142
SP,APARECIDA,3502507,34904.0,35043.0,32927,0.3982351592940637,-6.038295808007305
SP,APARECIDA D'OESTE,3502606,4935.0,4444.0,4030,-9.94934143870314,-9.315931593159316
SP,APIAI,3502705,27162.0,25196.0,24978,-7.238053162506443,-0.8652167010636609
SP,ARACARIGUAMA,3502754,11154.0,17085.0,22673,53.17374932759547,32.70705297044191
SP,ARACATUBA,3502804,169254.0,181618.0,213929,7.304997223108464,17.79063749187856
SP,ARACOIABA DA SERRA,3502903,19816.0,27323.0,32922,37.88352846184901,20.491893276726568
SP,ARAMINA,3503000,4763.0,5150.0,5419,8.12513121981944,5.223300970873787
SP,ARANDU,3503109,6065.0,6123.0,6654,0.9563066776586974,8.672219500244978
SP,ARAPEI,3503158,2618.0,2492.0,2469,-4.81283422459893,-0.9229534510433388
SP,ARARAQUARA,3503208,182471.0,208725.0,250304,14.388039743301675,19.920469517307463
SP,ARARAS,3503307,104196.0,118898.0,131300,14.10994663902645,10.430789416138204
SP,ARCO IRIS,3503356,2163.0,1925.0,2044,-11.003236245954692,6.181818181818182
SP,AREALVA,3503406,7244.0,7842.0,8079,8.255107675317504,3.0221882172915073
SP,AREIAS,3503505,3600.0,3693.0,3616,2.5833333333333335,-2.0850257243433523
SP,AREIOPOLIS,3503604,10296.0,10581.0,9805,2.768065268065268,-7.333900387487005
SP,ARIRANHA,3503703,7477.0,8547.0,7595,14.310552360572423,-11.138411138411138
SP,ARTUR NOGUEIRA,3503802,33124.0,44270.0,55352,33.64931771525178,25.032753557714027
SP,ARUJA,3503901,59185.0,74818.0,97595,26.413787277181715,30.443208853484453
SP,ASPASIA,3503950,1861.0,1809.0,1860,-2.7941966684578183,2.8192371475953566
SP,ASSIS,3504008,87251.0,95156.0,100447,9.060068079448946,5.560343015679516
SP,ATIBAIA,3504107,111300.0,126614.0,171672,13.759209344115003,35.58690192237825
SP,AURIFLAMA,3504206,13513.0,14205.0,13432,5.120994597794716,-5.441745864132348
SP,AVAI,3504305,4596.0,4959.0,4553,7.898172323759792,-8.187134502923977
SP,AVANHANDAVA,3504404,8829.0,11311.0,11257,28.111903952882543,-0.4774113694633543
SP,AVARE,3504503,76472.0,82935.0,92659,8.451459357673397,11.724844757942968
SP,BADY BASSITT,3504602,11550.0,14605.0,26991,26.450216450216452,84.80657309140706
SP,BALBINOS,3504701,1313.0,3932.0,3886,199.46686976389947,-1.1698880976602237
SP,BALSAMO,3504800,7340.0,8160.0,9598,11.1716621253406,17.622549019607845
SP,BANANAL,3504909,9713.0,10220.0,9690,5.219808504066715,-5.185909980430528
SP,BARAO DE ANTONINA,3505005,2794.0,3116.0,3533,11.52469577666428,13.382541720154043
SP,BARBOSA,3505104,5837.0,6593.0,5623,12.95185883159157,-14.712573942059759
SP,BARIRI,3505203,28224.0,31603.0,31584,11.972080498866214,-0.0601208746005126
SP,BARRA BONITA,3505302,35487.0,35256.0,34430,-0.6509425986981148,-2.342863626049467
SP,BARRA DO CHAPEU,3505351,4846.0,5236.0,5135,8.047874535699547,-1.9289533995416348
SP,BARRA DO TURVO,3505401,8108.0,7729.0,7318,-4.674395658608781,-5.3176348816146985
SP,BARRETOS,3505500,103913.0,112102.0,119427,7.880630912397871,6.534227756864285
SP,BARRINHA,3505609,24207.0,28503.0,32465,17.746932705415787,13.900291197417816
SP,BARUERI,3505708,208281.0,240656.0,342613,15.543904628842764,42.366282162090286
SP,BASTOS,3505807,20588.0,20461.0,21516,-0.6168641927336312,5.156150725770979
SP,BATATAIS,3505906,51112.0,56481.0,59342,10.504382532477695,5.065420229811795
SP,BAURU,3506003,316064.0,344039.0,388686,8.851055482433939,12.977307805219757
SP,BEBEDOURO,3506102,74815.0,75044.0,75709,0.3060883512664573,0.8861467938809231
SP,BENTO DE ABREU,3506201,2394.0,2674.0,2606,11.695906432748536,-2.543006731488407
SP,BERNARDINO DE CAMPOS,3506300,10720.0,10777.0,11623,0.5317164179104478,7.850051034610746
SP,BERTIOGA,3506359,30039.0,47572.0,64018,58.367455641000035,34.570755906835956
SP,BILAC,3506409,6088.0,7052.0,7310,15.834428383705651,3.6585365853658534
SP,BIRIGUI,3506508,94300.0,108722.0,118365,15.293743372216332,8.869410055002668
SP,BIRITIBA MIRIM,3506607,24653.0,28573.0,30195,15.900701740153329,5.676687782171981
SP,BOA ESPERANCA DO SUL,3506706,12573.0,13658.0,12722,8.629603117792094,-6.85312637282179
SP,BOCAINA,3506805,9442.0,10862.0,11265,15.03918661300572,3.7101822868716625
SP,BOFETE,3506904,7356.0,9282.0,9943,26.182707993474715,7.121310062486533
SP,BOITUVA,3507001,34368.0,48323.0,64799,40.6046322160149,34.095565258779466
SP,BOM JESUS DOS PERDOES,3507100,13313.0,19703.0,24365,47.998197250807486,23.661371364766786
SP,BOM SUCESSO DE ITARARE,3507159,3231.0,3571.0,3585,10.523057876818322,0.3920470456454775
SP,BORA,3507209,795.0,805.0,877,1.257861635220126,8.944099378881988
SP,BORACEIA,3507308,3739.0,4268.0,4720,14.148167959347418,10.590440487347703
SP,BORBOREMA,3507407,13193.0,14532.0,13366,10.149321609944668,-8.023671896504267
SP,BOREBI,3507456,1933.0,2295.0,2722,18.727366787377132,18.60566448801743
SP,BOTUCATU,3507506,108306.0,127370.0,145272,17.601979576385425,14.055115019235298
SP,BRAGANCA PAULISTA,3507605,125031.0,146663.0,181556,17.301309275299726,23.79127660009682
SP,BRAUNA,3507704,4383.0,5021.0,5358,14.556240018252339,6.711810396335391
SP,BREJO ALEGRE,3507753,2308.0,2573.0,2561,11.481802426343155,-0.4663816556548776
SP,BRODOWSKI,3507803,17139.0,21105.0,25334,23.140206546472957,20.037905709547502
SP,BROTAS,3507902,18886.0,21580.0,23751,14.264534575876311,10.06024096385542
SP,BURI,3508009,17629.0,18566.0,20038,5.315105791593397,7.928471399332112
SP,BURITAMA,3508108,13854.0,15418.0,17203,11.289158365814927,11.577377091710988
SP,BURITIZAL,3508207,3674.0,4055.0,4253,10.370168753402286,4.882860665844636
SP,CABRALIA PAULISTA,3508306,4656.0,4365.0,4299,-6.25,-1.5120274914089347
SP,CABREUVA,3508405,33100.0,41643.0,45941,25.809667673716014,10.321062363422424
SP,CACAPAVA,3508504,76130.0,84844.0,96530,11.446210429528438,13.773513742869268
SP,CACHOEIRA PAULISTA,3508603,27205.0,30099.0,32390,10.637750413526925,7.611548556430446
SP,CACONDE,3508702,18378.0,18536.0,16947,0.8597235825443466,-8.57250755287009
SP,CAFELANDIA,3508801,15793.0,16612.0,16478,5.185841828658266,-0.8066457982181555
SP,CAIABU,3508900,4077.0,4072.0,3712,-0.12263919548687761,-8.840864440078585
SP,CAIEIRAS,3509007,71221.0,86623.0,98600,21.625644121818002,13.826581854703715
SP,CAIUA,3509106,4192.0,5039.0,5437,20.205152671755723,7.898392538202025
SP,CAJAMAR,3509205,50761.0,64113.0,101500,26.30365832036406,58.31422644393493
SP,CAJATI,3509254,29227.0,28371.0,28834,-2.928798713518322,1.6319481160339784
SP,CAJOBI,3509304,9174.0,9759.0,9129,6.376716808371484,-6.455579465109131
SP,CAJURU,3509403,20777.0,23378.0,23845,12.518650430764788,1.9976045855077422
SP,CAMPINA DO MONTE ALEGRE,3509452,5209.0,5567.0,5992,6.872720291802649,7.634273396802587
SP,CAMPINAS,3509502,969396.0,1080999.0,1170247,11.512632608345816,8.256066841874969
SP,CAMPO LIMPO PAULISTA,3509601,63724.0,74114.0,81355,16.30468897118825,9.77008392476455
SP,CAMPOS DO JORDAO,3509700,44252.0,47824.0,45177,8.07195155021242,-5.534877885580461
SP,CAMPOS NOVOS PAULISTA,3509809,4181.0,4539.0,4837,8.562544845730686,6.56532275831681
SP,CANANEIA,3509908,12298.0,12226.0,13615,-0.5854610505773297,11.361033862260756
SP,CANAS,3509957,3614.0,4387.0,4954,21.389042612064195,12.924549806245725
SP,CANDIDO MOTA,3510005,29280.0,29911.0,29530,2.155054644808743,-1.273778877336097
SP,CANDIDO RODRIGUES,3510104,2613.0,2668.0,2907,2.104860313815538,8.958020989505247
SP,CANITAR,3510153,3481.0,4369.0,6369,25.50991094513071,45.777065690089266
SP,CAPAO BONITO,3510203,46732.0,46178.0,46215,-1.1854831806898913,0.08012473472216207
SP,CAPELA DO ALTO,3510302,14247.0,17533.0,22679,23.06450480802976,29.350367877716305
SP,CAPIVARI,3510401,41468.0,48573.0,50954,17.13369345037137,4.901900232639532
SP,CARAGUATATUBA,3510500,78921.0,100899.0,132558,27.848101265822784,31.376921475931375
SP,CARAPICUIBA,3510609,344596.0,369908.0,406221,7.345413179491346,9.816765249737774
SP,CARDOSO,3510708,11605.0,11798.0,11288,1.6630762602326585,-4.322766570605188
SP,CASA BRANCA,3510807,26800.0,28312.0,28107,5.641791044776119,-0.7240745973438825
SP,CASSIA DOS COQUEIROS,3510906,2871.0,2627.0,2777,-8.498780912574016,5.709935287400076
SP,CASTILHO,3511003,14948.0,18006.0,19902,20.45758629917046,10.5298233922026
SP,CATANDUVA,3511102,105847.0,112843.0,114953,6.609540185361889,1.8698545767127779
SP,CATIGUA,3511201,6555.0,7127.0,7004,8.726163234172388,-1.7258313455872036
SP,CEDRAL,3511300,6700.0,7968.0,11922,18.925373134328357,49.623493975903614
SP,CERQUEIRA CESAR,3511409,15144.0,17532.0,21440,15.768621236133121,22.290668491900526
SP,CERQUILHO,3511508,29508.0,39649.0,44024,34.36695133523112,11.034326212514818
SP,CESARIO LANGE,3511607,12883.0,15547.0,18811,20.678413413024916,20.994404065092944
SP,CHARQUEADA,3511706,13037.0,15086.0,15739,15.716806013653448,4.328516505369216
SP,CLEMENTINA,3511904,5404.0,7064.0,7005,30.717986676535897,-0.8352208380520951
SP,COLINA,3512001,16664.0,17373.0,18411,4.254680748919827,5.974788464859264
SP,COLOMBIA,3512100,5954.0,5994.0,6642,0.6718172657037286,10.81081081081081
SP,CONCHAL,3512209,22676.0,25242.0,28184,11.315928735226672,11.655177878139607
SP,CONCHAS,3512308,14904.0,16302.0,17184,9.380032206119163,5.41037909458962
SP,CORDEIROPOLIS,3512407,17591.0,21085.0,26585,19.862429651526348,26.08489447474508
SP,COROADOS,3512506,4417.0,5238.0,5395,18.587276431967396,2.997327224131348
SP,CORONEL MACEDO,3512605,5589.0,5001.0,4226,-10.52066559312936,-15.496900619876024
SP,CORUMBATAI,3512704,3794.0,3874.0,4667,2.1085925144965736,20.469798657718123
SP,COSMOPOLIS,3512803,44355.0,58821.0,59715,32.61413594859655,1.519865354210231
SP,COSMORAMA,3512902,7372.0,7214.0,9315,-2.1432447097124254,29.123925700027726
SP,COTIA,3513009,148987.0,201023.0,289622,34.926537214656314,44.07406117707924
SP,CRAVINHOS,3513108,28411.0,31688.0,33252,11.534264897398895,4.935622317596566
SP,CRISTAIS PAULISTA,3513207,6579.0,7591.0,9375,15.382276941784465,23.501514951916743
SP,CRUZALIA,3513306,2610.0,2270.0,2086,-13.026819923371647,-8.105726872246697
SP,CRUZEIRO,3513405,73492.0,77070.0,75592,4.868557121863605,-1.9177371220967951
SP,CUBATAO,3513504,108309.0,118797.0,128645,9.68340581115143,8.289771627229642
SP,CUNHA,3513603,23090.0,21874.0,22125,-5.266349068860979,1.1474810277041236
SP,DESCALVADO,3513702,28921.0,31053.0,31916,7.371805954150963,2.779119569767816
SP,DIADEMA,3513801,357064.0,386039.0,404738,8.11479174601752,4.843811117529576
SP,DIRCE REIS,3513850,1623.0,1689.0,1621,4.066543438077634,-4.026050917702783
SP,DIVINOLANDIA,3513900,12016.0,11209.0,11137,-6.7160452729693745,-0.6423409760014275
SP,DOBRADA,3514007,7007.0,7941.0,8765,13.3295276152419,10.376526885782647
SP,DOIS CORREGOS,3514106,22522.0,24768.0,24170,9.972471361335582,-2.414405684754522
SP,DOLCINOPOLIS,3514205,2152.0,2096.0,2511,-2.6022304832713754,19.799618320610687
SP,DOURADO,3514304,8606.0,8607.0,8233,0.011619800139437602,-4.345300336935052
SP,DRACENA,3514403,40500.0,43263.0,45248,6.822222222222223,4.588216258696808
SP,DUARTINA,3514502,12475.0,12251.0,12329,-1.7955911823647295,0.6366827197779773
SP,DUMONT,3514601,6307.0,8143.0,9476,29.110512129380055,16.369888247574604
SP,ECHAPORA,3514700,6827.0,6318.0,6157,-7.455690640105464,-2.5482747704969926
SP,ELDORADO,3514809,14134.0,14645.0,13402,3.615395500212254,-8.487538409013315
SP,ELIAS FAUSTO,3514908,13888.0,15796.0,17832,13.738479262672811,12.889339073183084
SP,ELISIARIO,3514924,2577.0,3120.0,3141,21.071012805587895,0.6730769230769231
SP,EMBAUBA,3514957,2478.0,2423.0,2331,-2.2195318805488298,-3.7969459347915806
SP,EMBU DAS ARTES,3515004,207663.0,240007.0,277249,15.575234875736168,15.517047419450266
SP,EMBU GUACU,3515103,56916.0,62846.0,63129,10.418862885656054,0.4503070998949814
SP,EMILIANOPOLIS,3515129,2893.0,3024.0,3002,4.52817144832354,-0.7275132275132274
SP,ENGENHEIRO COELHO,3515152,10033.0,15719.0,20119,56.67297916874314,27.991602519244225
SP,ESPIRITO SANTO DO PINHAL,3515186,40480.0,41919.0,39700,3.554841897233202,-5.29354230778406
SP,ESPIRITO SANTO DO TURVO,3515194,3677.0,4246.0,4095,15.474571661680717,-3.5562882713141777
SP,ESTRELA D'OESTE,3515202,8256.0,8208.0,9405,-0.5813953488372093,14.583333333333334
SP,ESTRELA DO NORTE,3515301,2625.0,2661.0,2596,1.3714285714285714,-2.4426907177752724
SP,EUCLIDES DA CUNHA PAULISTA,3515350,10214.0,9585.0,7831,-6.15821421578226,-18.299426186750132
SP,FARTURA,3515400,15010.0,15324.0,16782,2.0919387075283145,9.514487079091621
SP,FERNANDOPOLIS,3515509,61647.0,64707.0,71826,4.963745194413353,11.001900876257592
SP,FERNANDO PRESTES,3515608,5434.0,5534.0,5925,1.8402649981597348,7.065413805565594
SP,FERNAO,3515657,1432.0,1563.0,1660,9.148044692737429,6.206014075495841
SP,FERRAZ DE VASCONCELOS,3515707,142377.0,168290.0,187253,18.20027111120476,11.268049200784361
SP,FLORA RICA,3515806,2177.0,1752.0,1487,-19.522278364722094,-15.125570776255708
SP,FLOREAL,3515905,3223.0,3003.0,2735,-6.825938566552901,-8.924408924408924
SP,FLORIDA PAULISTA,3516002,11106.0,12849.0,13009,15.694219340896812,1.245233092069422
SP,FLORINEA,3516101,3127.0,2829.0,3860,-9.529900863447393,36.44397313538353
SP,FRANCA,3516200,287737.0,318785.0,370378,10.790409297379204,16.184262120237776
SP,FRANCISCO MORATO,3516309,133738.0,154538.0,182265,15.552797260314943,17.94186543115609
SP,FRANCO DA ROCHA,3516408,108122.0,131603.0,159367,21.717134348236254,21.09678350797474
SP,GABRIEL MONTEIRO,3516507,2726.0,2705.0,2760,-0.7703595011005135,2.033271719038817
SP,GALIA,3516606,7853.0,7011.0,6054,-10.722017063542594,-13.64997860504921
SP,GARCA,3516705,43162.0,43124.0,41395,-0.08804040591260831,-4.00936833317874
SP,GASTAO VIDIGAL,3516804,3586.0,4193.0,3234,16.926938092582265,-22.871452420701168
SP,GAVIAO PEIXOTO,3516853,4126.0,4420.0,4688,7.125545322346098,6.0633484162895925
SP,GENERAL SALGADO,3516903,10824.0,10674.0,10301,-1.385809312638581,-3.494472550121791
SP,GETULINA,3517000,10370.0,10777.0,10011,3.924783027965285,-7.1077294237728506
SP,GLICERIO,3517109,4428.0,4577.0,4132,3.3649503161698284,-9.722525671837449
SP,GUAICARA,3517208,9211.0,10671.0,11214,15.850613397025295,5.088557773404554
SP,GUAIMBE,3517307,5207.0,5425.0,5439,4.186671787977722,0.25806451612903225
SP,GUAIRA,3517406,34610.0,37412.0,39351,8.095926032938456,5.182829038811077
SP,GUAPIACU,3517505,14086.0,17885.0,21664,26.970041175635384,21.129438076600504
SP,GUAPIARA,3517604,19726.0,17988.0,16579,-8.810706681537058,-7.832999777629531
SP,GUARA,3517703,18916.0,19864.0,18607,5.0116303658278705,-6.32803060813532
SP,GUARACAI,3517802,8894.0,8435.0,7344,-5.160782550033731,-12.934202726733849
SP,GUARACI,3517901,8846.0,9976.0,10347,12.774135202351344,3.7189254210104252
SP,GUARANI D'OESTE,3518008,2006.0,1969.0,1948,-1.844466600199402,-1.0665312341289994
SP,GUARANTA,3518107,6323.0,6400.0,6427,1.2177763719753283,0.421875
SP,GUARARAPES,3518206,28843.0,30600.0,31017,6.091599348195403,1.3627450980392157
SP,GUARAREMA,3518305,21904.0,25861.0,32579,18.065193571950328,25.9773403967364
SP,GUARATINGUETA,3518404,104219.0,112091.0,116847,7.5533252094147905,4.24298114924481
SP,GUAREI,3518503,10197.0,14568.0,15027,42.865548690791414,3.1507413509060958
SP,GUARIBA,3518602,31085.0,35491.0,37022,14.17403892552678,4.3137696880899385
SP,GUARUJA,3518701,264812.0,290607.0,311116,9.740872770116157,7.057297312177615
SP,GUARULHOS,3518800,1072717.0,1222357.0,1383272,13.949625110816738,13.164321061686563
SP,GUATAPARA,3518859,6371.0,6966.0,7435,9.33919321927484,6.732701693942005
SP,GUZOLANDIA,3518909,4295.0,4754.0,4238,10.686845168800932,-10.854017669331089
SP,HERCULANDIA,3519006,7992.0,8696.0,9109,8.80880880880881,4.749310027598896
SP,HOLAMBRA,3519055,7211.0,11292.0,16194,56.594092358896134,43.41126461211477
SP,HORTOLANDIA,3519071,152523.0,192225.0,246449,26.030172498573982,28.208609702171934
SP,IACANGA,3519105,8282.0,10010.0,10104,20.86452547693794,0.9390609390609391
SP,IACRI,3519204,6783.0,6419.0,6144,-5.366357069143446,-4.284156410655866
SP,IARAS,3519253,3054.0,6377.0,8009,108.80812049770792,25.591971146307042
SP,IBATE,3519303,26462.0,30724.0,32068,16.10611442823672,4.374430412706679
SP,IBIRA,3519402,9447.0,10868.0,11155,15.041812215518155,2.64078027235922
SP,IBIRAREMA,3519501,5701.0,6725.0,6321,17.96176109454482,-6.007434944237918
SP,IBITINGA,3519600,46620.0,53166.0,59371,14.04118404118404,11.670992739720875
SP,IBIUNA,3519709,64384.0,71228.0,84820,10.629970178926442,19.08238333239737
SP,ICEM,3519808,6772.0,7462.0,7700,10.189013585351447,3.189493433395872
SP,IEPE,3519907,7257.0,7627.0,7596,5.0985255615268015,-0.4064507670119313
SP,IGARACU DO TIETE,3520004,22614.0,23370.0,22743,3.3430618201114357,-2.682926829268293
SP,IGARAPAVA,3520103,25925.0,27960.0,25926,7.84956605593057,-7.274678111587983
SP,IGARATA,3520202,8292.0,8825.0,11703,6.4278822961890985,32.611898016997166
SP,IGUAPE,3520301,27427.0,28844.0,30054,5.166441827396361,4.194979891831924
SP,ILHABELA,3520400,20836.0,28176.0,38239,35.22749088116721,35.71479273140261
SP,ILHA COMPRIDA,3520426,6704.0,9027.0,13447,34.65095465393795,48.96421845574388
SP,ILHA SOLTEIRA,3520442,23996.0,25071.0,25564,4.4799133188864815,1.9664153803198914
SP,INDAIATUBA,3520509,147050.0,201848.0,266593,37.26487589255355,32.07611668185962
SP,INDIANA,3520608,4932.0,4828.0,5094,-2.10867802108678,5.5095277547638775
SP,INDIAPORA,3520707,4058.0,3906.0,4087,-3.7456875308033517,4.633896569380441
SP,INUBIA PAULISTA,3520806,3318.0,3630.0,3611,9.403254972875226,-0.5234159779614325
SP,IPAUSSU,3520905,12553.0,13746.0,14464,9.503704293794312,5.2233376982394875
SP,IPERO,3521002,18384.0,28301.0,40132,53.943646649260224,41.80417653086464
SP,IPEUNA,3521101,4340.0,6016.0,7538,38.61751152073733,25.299202127659576
SP,IPIGUA,3521150,3476.0,4459.0,6551,28.27963176064442,46.91634895716528
SP,IPORANGA,3521200,4562.0,4302.0,4053,-5.699254712845243,-5.788005578800558
SP,IPUA,3521309,11870.0,14146.0,14463,19.174389216512218,2.2409161600452423
SP,IRACEMAPOLIS,3521408,15555.0,20047.0,21768,28.878174220507873,8.584825659699707
SP,IRAPUA,3521507,6658.0,7284.0,6927,9.402222889756684,-4.901153212520593
SP,IRAPURU,3521606,7457.0,7787.0,7065,4.4253721335657765,-9.271863362013612
SP,ITABERA,3521705,18911.0,17861.0,17971,-5.552324044207075,0.6158669727338895
SP,ITAI,3521804,21039.0,24015.0,24856,14.145158990446314,3.501977930460129
SP,ITAJOBI,3521903,14230.0,14553.0,16824,2.269852424455376,15.605029890744177
SP,ITAJU,3522000,2638.0,3263.0,3652,23.692191053828658,11.9215445908673
SP,ITANHAEM,3522109,71995.0,87053.0,107927,20.91534134314883,23.97849585884461
SP,ITAOCA,3522158,3226.0,3228.0,3407,0.06199628022318661,5.545229244114003
SP,ITAPECERICA DA SERRA,3522208,129685.0,152380.0,172898,17.500096387400237,13.465021656385353
SP,ITAPETININGA,3522307,125559.0,144416.0,166959,15.018437547288526,15.609766230888544
SP,ITAPEVA,3522406,82866.0,87765.0,95528,5.911954239374412,8.845211644733094
SP,ITAPEVI,3522505,162433.0,200874.0,239084,23.665757573892005,19.021874408833398
SP,ITAPIRA,3522604,63377.0,68365.0,70438,7.87036306546539,3.032253346010385
SP,ITAPIRAPUA PAULISTA,3522653,3577.0,3884.0,4339,8.582611126642439,11.714727085478888
SP,ITAPOLIS,3522703,37750.0,40064.0,39533,6.129801324503311,-1.325379392971246
SP,ITAPORANGA,3522802,14354.0,14546.0,14058,1.3376062421624635,-3.3548741922177916
SP,ITAPUI,3522901,10371.0,12181.0,13655,17.452511811782855,12.100812741154257
SP,ITAPURA,3523008,3838.0,4360.0,3945,13.600833767587284,-9.51834862385321
SP,ITAQUAQUECETUBA,3523107,272942.0,321854.0,392218,17.920290757743405,21.86208653613129
SP,ITARARE,3523206,46554.0,47939.0,44490,2.975039738797955,-7.194559753019463
SP,ITARIRI,3523305,13613.0,15471.0,15225,13.648718137074855,-1.59007174713981
SP,ITATIBA,3523404,81197.0,101450.0,116275,24.943039767479096,14.613109906357813
SP,ITATINGA,3523503,15446.0,18052.0,19219,16.87168198886443,6.464657655661423
SP,ITIRAPINA,3523602,12836.0,15528.0,16157,20.972265503272048,4.050747037609479
SP,ITIRAPUA,3523701,5412.0,5914.0,5793,9.275683665927568,-2.0459925600270545
SP,ITOBI,3523800,7466.0,7545.0,8044,1.0581301901955533,6.613651424784625
SP,ITU,3523909,135366.0,154200.0,176548,13.913390363902309,14.492866407263294
SP,ITUPEVA,3524006,26166.0,44825.0,72711,71.31009707253688,62.21081985499164
SP,ITUVERAVA,3524105,36268.0,38699.0,37375,6.702878570640785,-3.4212770355823143
SP,JABORANDI,3524204,6424.0,6592.0,6223,2.6151930261519305,-5.597694174757282
SP,JABOTICABAL,3524303,67408.0,71667.0,72001,6.318241158319488,0.46604434397979544
SP,JACAREI,3524402,191291.0,211308.0,251591,10.464161931298388,19.06364169837394
SP,JACI,3524501,4117.0,5657.0,7618,37.40587806655331,34.66501679335337
SP,JACUPIRANGA,3524600,17041.0,17196.0,16850,0.9095710345636993,-2.012095836240986
SP,JAGUARIUNA,3524709,29597.0,44331.0,60816,49.782072507348715,37.186167693036474
SP,JALES,3524808,46186.0,47012.0,48766,1.7884207335556228,3.730962307495959
SP,JAMBEIRO,3524907,3992.0,5350.0,6421,34.018036072144284,20.01869158878505
